GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0070262	peptidyl-serine dephosphorylation	0.03487704512177601	0.03487704512177601	+1	YWHAE
GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	0.03487704512177601	0.03487704512177601	+1	PTPN12
GO:0009263	deoxyribonucleotide biosynthetic process	0.03487704512177601	0.03487704512177601	+1	DUT
GO:0046034	ATP metabolic process	0.03487704512177601	0.03487704512177601	+1	NDUFS2,NDUFA1
GO:0015931	nucleobase-containing compound transport	0.03601495896552758	0.03601495896552758	+1	NXT2,AGFG1
GO:1902065	response to L-glutamate	0.03601495896552758	0.03601495896552758	+1	UFL1
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.03601495896552758	0.03601495896552758	+1	TAF13,PARP3,CNOT10,PCBP1,CCDC124
GO:0046049	UMP metabolic process	0.03601495896552758	0.03601495896552758	+1	CMPK1
GO:1903727	positive regulation of phospholipid metabolic process	0.03601495896552758	0.03601495896552758	+1	ACSL3
GO:0010155	regulation of proton transport	0.03601495896552758	0.03601495896552758	+1	COX17
GO:1903894	regulation of IRE1-mediated unfolded protein response	0.03601495896552758	0.03601495896552758	+1	UFL1
GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	0.03601495896552758	0.03601495896552758	+1	PARP3
GO:0006886	intracellular protein transport	0.03601495896552758	0.03601495896552758	+1	YWHAE,SEC63,AP3S1
GO:0051299	centrosome separation	0.03601495896552758	0.03601495896552758	+1	CNTROB
GO:0010467	gene expression	0.036433397589906304	0.036433397589906304	+1	TAF13,NXT2,AGFG1,UBL5,UFL1,SNRNP27,PARP3,CNOT10,NPTN,CSTF2T,PCBP1,CCDC124
GO:0048519	negative regulation of biological process	0.03706301980187757	0.03706301980187757	+1	YWHAE,UFL1,IBTK,PARP3,PTPN12,CNOT10,NPTN,ARHGAP10,PROS1
GO:0002890	negative regulation of immunoglobulin mediated immune response	0.03706301980187757	0.03706301980187757	+1	PARP3
GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	0.03706301980187757	0.03706301980187757	+1	SEC63
GO:0046434	organophosphate catabolic process	0.03706301980187757	0.03706301980187757	+1	NUDT19,DUT
GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	0.03706301980187757	0.03706301980187757	+1	UFL1
GO:0006266	DNA ligation	0.03706301980187757	0.03706301980187757	+1	PARP3
GO:0002713	negative regulation of B cell mediated immunity	0.03706301980187757	0.03706301980187757	+1	PARP3
GO:0006206	pyrimidine nucleobase metabolic process	0.03706301980187757	0.03706301980187757	+1	CMPK1
GO:0080134	regulation of response to stress	0.03706301980187757	0.03706301980187757	+1	YWHAE,UFL1,PARP3,PROS1
GO:0006950	response to stress	0.03706301980187757	0.03706301980187757	+1	YWHAE,UFL1,HMGN2,PARP3,POLI,NDUFS2,PROS1
GO:0051246	regulation of protein metabolic process	0.03717102168398121	0.03717102168398121	+1	YWHAE,UFL1,IBTK,CNOT10,NPTN
GO:0050769	positive regulation of neurogenesis	0.03841860750388518	0.03841860750388518	+1	UFL1,NPTN
GO:0044539	long-chain fatty acid import into cell	0.038834193382902296	0.038834193382902296	+1	ACSL3
GO:0019538	protein metabolic process	0.038834193382902296	0.038834193382902296	+1	YWHAE,UBL5,UFL1,IBTK,PARP3,PTPN12,CNOT10,NPTN
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	0.038834193382902296	0.038834193382902296	+1	CMPK1
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.038834193382902296	0.038834193382902296	+1	NDUFS2,NDUFA1
GO:0099514	synaptic vesicle cytoskeletal transport	0.03924545657764995	0.03924545657764995	+1	AP3S1
GO:0061709	reticulophagy	0.03924545657764995	0.03924545657764995	+1	UFL1
GO:0055082	intracellular chemical homeostasis	0.03924545657764995	0.03924545657764995	+1	YWHAE,IBTK,NPTN
GO:0051222	positive regulation of protein transport	0.03924545657764995	0.03924545657764995	+1	YWHAE,ACSL3
GO:0048583	regulation of response to stimulus	0.03924545657764995	0.03924545657764995	+1	YWHAE,UFL1,PARP3,PTPN12,NPTN,ARHGAP10,PROS1
GO:0006825	copper ion transport	0.03924545657764995	0.03924545657764995	+1	COX17
GO:0048490	anterograde synaptic vesicle transport	0.03924545657764995	0.03924545657764995	+1	AP3S1
GO:0009144	purine nucleoside triphosphate metabolic process	0.03924545657764995	0.03924545657764995	+1	NDUFS2,NDUFA1
GO:0009199	ribonucleoside triphosphate metabolic process	0.03924545657764995	0.03924545657764995	+1	NDUFS2,NDUFA1
GO:0071071	regulation of phospholipid biosynthetic process	0.03924545657764995	0.03924545657764995	+1	ACSL3
GO:0099517	synaptic vesicle transport along microtubule	0.03924545657764995	0.03924545657764995	+1	AP3S1
GO:0009223	pyrimidine deoxyribonucleotide catabolic process	0.03924545657764995	0.03924545657764995	+1	DUT
GO:0046112	nucleobase biosynthetic process	0.03924545657764995	0.03924545657764995	+1	CMPK1
GO:1901569	fatty acid derivative catabolic process	0.03924545657764995	0.03924545657764995	+1	NUDT19
GO:0016071	mRNA metabolic process	0.039661165575985924	0.039661165575985924	+1	TAF13,UBL5,SNRNP27,CNOT10,CSTF2T
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	0.040738450163510825	0.040738450163510825	+1	ACSL3
GO:0015936	coenzyme A metabolic process	0.040738450163510825	0.040738450163510825	+1	NUDT19
GO:1903232	melanosome assembly	0.040738450163510825	0.040738450163510825	+1	AP3S1
GO:0046827	positive regulation of protein export from nucleus	0.040738450163510825	0.040738450163510825	+1	YWHAE
GO:1901136	carbohydrate derivative catabolic process	0.04089667630377614	0.04089667630377614	+1	NUDT19,DUT
GO:0051172	negative regulation of nitrogen compound metabolic process	0.04139103751033538	0.04139103751033538	+1	YWHAE,UFL1,IBTK,PARP3,CNOT10
GO:0071495	cellular response to endogenous stimulus	0.04237088601002383	0.04237088601002383	+1	UFL1,PTPN12,NPTN,AP3S1
GO:0140354	lipid import into cell	0.04237088601002383	0.04237088601002383	+1	ACSL3
GO:0060252	positive regulation of glial cell proliferation	0.04409120806281485	0.04409120806281485	+1	UFL1
GO:0006896	Golgi to vacuole transport	0.04409120806281485	0.04409120806281485	+1	AP3S1
GO:0036498	IRE1-mediated unfolded protein response	0.04409120806281485	0.04409120806281485	+1	UFL1
GO:0006260	DNA replication	0.04552064362427163	0.04552064362427163	+1	POLI,DUT
GO:0048169	regulation of long-term neuronal synaptic plasticity	0.04552064362427163	0.04552064362427163	+1	NPTN
GO:0086013	membrane repolarization during cardiac muscle cell action potential	0.04552064362427163	0.04552064362427163	+1	YWHAE
GO:1902683	regulation of receptor localization to synapse	0.04552064362427163	0.04552064362427163	+1	NPTN
GO:0006244	pyrimidine nucleotide catabolic process	0.04552064362427163	0.04552064362427163	+1	DUT
GO:1904062	regulation of monoatomic cation transmembrane transport	0.045723843767814035	0.045723843767814035	+1	YWHAE,COX17
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	0.04717306233869209	0.04717306233869209	+1	DUT
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	0.04717306233869209	0.04717306233869209	+1	COX8A
GO:0051716	cellular response to stimulus	0.04804426508088857	0.04804426508088857	+1	YWHAE,UFL1,PARP3,PTPN12,POLI,NDUFS2,NPTN,ARHGAP10,S100A6,AP3S1
GO:0051962	positive regulation of nervous system development	0.04804426508088857	0.04804426508088857	+1	UFL1,NPTN
GO:0016973	poly(A)+ mRNA export from nucleus	0.04812441099190251	0.04812441099190251	+1	NXT2
GO:0009162	deoxyribonucleoside monophosphate metabolic process	0.04812441099190251	0.04812441099190251	+1	DUT
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	0.04812441099190251	0.04812441099190251	+1	DUT
GO:0007010	cytoskeleton organization	0.04812441099190251	0.04812441099190251	+1	AGFG1,CNTROB,PARP3,ARHGAP10
GO:0009220	pyrimidine ribonucleotide biosynthetic process	0.04812441099190251	0.04812441099190251	+1	CMPK1
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.04812441099190251	0.04812441099190251	+1	PTPN12
GO:0048699	generation of neurons	0.04813655883375564	0.04813655883375564	+1	YWHAE,NPTN,S100A6,ACSL3
GO:0016311	dephosphorylation	0.048750473918364824	0.048750473918364824	+1	YWHAE,PTPN12
GO:0035336	long-chain fatty-acyl-CoA metabolic process	0.04903352831226599	0.04903352831226599	+1	ACSL3
GO:0019725	cellular homeostasis	0.04903352831226599	0.04903352831226599	+1	YWHAE,IBTK,NPTN
GO:0035335	peptidyl-tyrosine dephosphorylation	0.04903352831226599	0.04903352831226599	+1	PTPN12
GO:0048193	Golgi vesicle transport	0.04903352831226599	0.04903352831226599	+1	AP3S1,ACSL3
GO:0060155	platelet dense granule organization	0.04903352831226599	0.04903352831226599	+1	AP3S1
GO:0010605	negative regulation of macromolecule metabolic process	0.04903352831226599	0.04903352831226599	+1	YWHAE,UFL1,IBTK,PARP3,CNOT10,NPTN
GO:0043226	organelle	9.945836730728614e-15	9.945836730728614e-15	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,UBL5,CNTROB,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,NPTN,COX8A,ARHGAP10,SPATA6,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0110165	cellular anatomical entity	5.6096677974902656e-14	5.6096677974902656e-14	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,CRYZL1,UBL5,CNTROB,WDR17,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,NPTN,COX8A,ARHGAP10,SPATA6,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0043227	membrane-bounded organelle	8.6646096402101e-14	8.6646096402101e-14	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,UBL5,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SPATA6,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0005575	cellular_component	8.6646096402101e-14	8.6646096402101e-14	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,CRYZL1,UBL5,CNTROB,WDR17,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,NPTN,COX8A,ARHGAP10,SPATA6,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0043231	intracellular membrane-bounded organelle	1.1669239903571226e-13	1.1669239903571226e-13	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,UBL5,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0043229	intracellular organelle	1.1669239903571226e-13	1.1669239903571226e-13	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,UBL5,CNTROB,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0005622	intracellular anatomical structure	2.0483440007664657e-13	2.0483440007664657e-13	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,CRYZL1,UBL5,CNTROB,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SEC63,S100A6,NDUFA1,CSTF2T,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0005737	cytoplasm	1.2689247390164637e-12	1.2689247390164637e-12	+1	CMPK1,YWHAE,NXT2,AGFG1,CRYZL1,UBL5,CNTROB,UFL1,IBTK,UGP2,HMGN2,COX17,PARP3,PTPN12,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SEC63,S100A6,NDUFA1,PCBP1,DUT,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0031975	envelope	3.331033839365238e-10	3.331033839365238e-10	+1	YWHAE,NXT2,AGFG1,UFL1,TOR1AIP1,COX17,NDUFS2,COX8A,S100A6,NDUFA1,ACSL3,PET100
GO:0031967	organelle envelope	3.331033839365238e-10	3.331033839365238e-10	+1	YWHAE,NXT2,AGFG1,UFL1,TOR1AIP1,COX17,NDUFS2,COX8A,S100A6,NDUFA1,ACSL3,PET100
GO:0005634	nucleus	4.077343643679223e-8	4.077343643679223e-8	+1	CMPK1,YWHAE,TAF13,NXT2,AGFG1,UBL5,UFL1,IBTK,UGP2,SNRNP27,TOR1AIP1,HMGN2,PARP3,PTPN12,CMAS,POLI,NDUFS2,CNOT10,S100A6,CSTF2T,PCBP1,DUT,CCDC124
GO:0005740	mitochondrial envelope	7.15149498072013e-7	7.15149498072013e-7	+1	YWHAE,UFL1,COX17,NDUFS2,COX8A,NDUFA1,ACSL3,PET100
GO:0005654	nucleoplasm	0.000002181387711723019	0.000002181387711723019	+1	CMPK1,TAF13,NXT2,UBL5,IBTK,SNRNP27,PARP3,PTPN12,CMAS,POLI,NDUFS2,CSTF2T,PCBP1,DUT
GO:0043233	organelle lumen	0.0000022533688150771757	0.0000022533688150771757	+1	CMPK1,TAF13,NXT2,UBL5,IBTK,SNRNP27,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,NUDT19,CSTF2T,PCBP1,DUT,PROS1
GO:0031974	membrane-enclosed lumen	0.0000022533688150771757	0.0000022533688150771757	+1	CMPK1,TAF13,NXT2,UBL5,IBTK,SNRNP27,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,NUDT19,CSTF2T,PCBP1,DUT,PROS1
GO:0070013	intracellular organelle lumen	0.0000022533688150771757	0.0000022533688150771757	+1	CMPK1,TAF13,NXT2,UBL5,IBTK,SNRNP27,COX17,PARP3,PTPN12,CMAS,POLI,NDUFS2,NUDT19,CSTF2T,PCBP1,DUT,PROS1
GO:0016020	membrane	0.0000044952341966513714	0.0000044952341966513714	+1	YWHAE,WDR17,UFL1,IBTK,TOR1AIP1,CMAS,NDUFS2,CNOT10,NPTN,COX8A,ARHGAP10,SEC63,S100A6,NDUFA1,PCBP1,CCDC124,AP3S1,ACSL3,PROS1,PET100
GO:0031966	mitochondrial membrane	0.000005879569181278757	0.000005879569181278757	+1	YWHAE,UFL1,NDUFS2,COX8A,NDUFA1,ACSL3,PET100
GO:0005739	mitochondrion	0.00000868996669973398	0.00000868996669973398	+1	YWHAE,UFL1,COX17,NDUFS2,COX8A,NDUFA1,DUT,ACSL3,PET100
GO:0031090	organelle membrane	0.000021677617266131915	0.000021677617266131915	+1	YWHAE,UFL1,TOR1AIP1,NDUFS2,COX8A,ARHGAP10,SEC63,NDUFA1,AP3S1,ACSL3,PROS1,PET100
GO:0005829	cytosol	0.00003188481442158384	0.00003188481442158384	+1	CMPK1,YWHAE,NXT2,AGFG1,CRYZL1,UFL1,UGP2,PTPN12,CNOT10,NUDT19,ARHGAP10,S100A6,PCBP1,CCDC124
GO:0031981	nuclear lumen	0.00003272536569291943	0.00003272536569291943	+1	CMPK1,TAF13,NXT2,UBL5,IBTK,SNRNP27,PARP3,PTPN12,CMAS,POLI,NDUFS2,CSTF2T,PCBP1,DUT
GO:0019866	organelle inner membrane	0.00022839121263994782	0.00022839121263994782	+1	TOR1AIP1,NDUFS2,COX8A,NDUFA1,PET100
GO:0098803	respiratory chain complex	0.00022839121263994782	0.00022839121263994782	+1	NDUFS2,COX8A,NDUFA1
GO:0005746	mitochondrial respirasome	0.00024109581970429135	0.00024109581970429135	+1	NDUFS2,COX8A,NDUFA1
GO:0070469	respirasome	0.0002944290220564374	0.0002944290220564374	+1	NDUFS2,COX8A,NDUFA1
GO:0098800	inner mitochondrial membrane protein complex	0.0010179935167508626	0.0010179935167508626	+1	NDUFS2,COX8A,NDUFA1
GO:0031982	vesicle	0.0010179935167508626	0.0010179935167508626	+1	CMPK1,YWHAE,AGFG1,UGP2,ARHGAP10,S100A6,PCBP1,DUT,AP3S1,PROS1
GO:0005635	nuclear envelope	0.0017806445858209276	0.0017806445858209276	+1	NXT2,AGFG1,TOR1AIP1,S100A6
GO:0005743	mitochondrial inner membrane	0.0019127114862022739	0.0019127114862022739	+1	NDUFS2,COX8A,NDUFA1,PET100
GO:0065010	extracellular membrane-bounded organelle	0.0019127114862022739	0.0019127114862022739	+1	CMPK1,YWHAE,UGP2,S100A6,PCBP1,DUT,PROS1
GO:0070062	extracellular exosome	0.0019127114862022739	0.0019127114862022739	+1	CMPK1,YWHAE,UGP2,S100A6,PCBP1,DUT,PROS1
GO:0043230	extracellular organelle	0.0019127114862022739	0.0019127114862022739	+1	CMPK1,YWHAE,UGP2,S100A6,PCBP1,DUT,PROS1
GO:1903561	extracellular vesicle	0.0019127114862022739	0.0019127114862022739	+1	CMPK1,YWHAE,UGP2,S100A6,PCBP1,DUT,PROS1
GO:0032991	protein-containing complex	0.002596029138904243	0.002596029138904243	+1	TAF13,NXT2,AGFG1,UFL1,SNRNP27,HMGN2,NDUFS2,CNOT10,COX8A,SEC63,NDUFA1,CSTF2T,PCBP1,AP3S1
GO:0005747	mitochondrial respiratory chain complex I	0.002596029138904243	0.002596029138904243	+1	NDUFS2,NDUFA1
GO:0030964	NADH dehydrogenase complex	0.002596029138904243	0.002596029138904243	+1	NDUFS2,NDUFA1
GO:0045271	respiratory chain complex I	0.002596029138904243	0.002596029138904243	+1	NDUFS2,NDUFA1
GO:0012505	endomembrane system	0.002959469511133947	0.002959469511133947	+1	NXT2,AGFG1,UFL1,TOR1AIP1,ARHGAP10,SEC63,S100A6,AP3S1,ACSL3,PROS1
GO:0031207	Sec62/Sec63 complex	0.002959469511133947	0.002959469511133947	+1	SEC63
GO:0005615	extracellular space	0.004313465441443569	0.004313465441443569	+1	CMPK1,YWHAE,UGP2,HMGN2,S100A6,PCBP1,DUT,PROS1
GO:0098798	mitochondrial protein-containing complex	0.00433235362017089	0.00433235362017089	+1	NDUFS2,COX8A,NDUFA1
GO:0005576	extracellular region	0.0046228997739029476	0.0046228997739029476	+1	CMPK1,YWHAE,UGP2,HMGN2,SPATA6,S100A6,PCBP1,DUT,PROS1
GO:0048471	perinuclear region of cytoplasm	0.005083801009325843	0.005083801009325843	+1	NXT2,ARHGAP10,S100A6,ACSL3
GO:0031205	endoplasmic reticulum Sec complex	0.0052596554335166135	0.0052596554335166135	+1	SEC63
GO:0035861	site of double-strand break	0.00574338261281609	0.00574338261281609	+1	UFL1,PARP3
GO:0005643	nuclear pore	0.006968148425360443	0.006968148425360443	+1	NXT2,AGFG1
GO:0098796	membrane protein complex	0.007161588268305734	0.007161588268305734	+1	NDUFS2,COX8A,SEC63,NDUFA1,AP3S1
GO:0043232	intracellular non-membrane-bounded organelle	0.0077127368900377895	0.0077127368900377895	+1	CMPK1,TAF13,CNTROB,UFL1,HMGN2,PARP3,PTPN12,POLI,PCBP1,CCDC124,ACSL3
GO:0043228	non-membrane-bounded organelle	0.0077127368900377895	0.0077127368900377895	+1	CMPK1,TAF13,CNTROB,UFL1,HMGN2,PARP3,PTPN12,POLI,PCBP1,CCDC124,ACSL3
GO:0016604	nuclear body	0.008936726875890194	0.008936726875890194	+1	UBL5,PARP3,POLI,PCBP1
GO:0090734	site of DNA damage	0.009259643550533124	0.009259643550533124	+1	UFL1,PARP3
GO:1990204	oxidoreductase complex	0.011315464997746265	0.011315464997746265	+1	NDUFS2,NDUFA1
GO:0044613	nuclear pore central transport channel	0.012809249678575964	0.012809249678575964	+1	NXT2
GO:0042579	microbody	0.012809249678575964	0.012809249678575964	+1	NUDT19,ACSL3
GO:0042272	nuclear RNA export factor complex	0.012809249678575964	0.012809249678575964	+1	NXT2
GO:0005777	peroxisome	0.012809249678575964	0.012809249678575964	+1	NUDT19,ACSL3
GO:0005814	centriole	0.014680086687895963	0.014680086687895963	+1	CNTROB,PARP3
GO:0098827	endoplasmic reticulum subcompartment	0.021281232392394045	0.021281232392394045	+1	UFL1,SEC63,ACSL3,PROS1
GO:0005789	endoplasmic reticulum membrane	0.021281232392394045	0.021281232392394045	+1	UFL1,SEC63,ACSL3,PROS1
GO:0097224	sperm connecting piece	0.021281232392394045	0.021281232392394045	+1	SPATA6
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.021763839756776194	0.021763839756776194	+1	UFL1,SEC63,ACSL3,PROS1
GO:0030123	AP-3 adaptor complex	0.024337103447769334	0.024337103447769334	+1	AP3S1
GO:0005741	mitochondrial outer membrane	0.026318884229749286	0.026318884229749286	+1	UFL1,ACSL3
GO:0030014	CCR4-NOT complex	0.029004878190907375	0.029004878190907375	+1	CNOT10
GO:0005813	centrosome	0.030842681233129676	0.030842681233129676	+1	CNTROB,PARP3,CCDC124
GO:0019867	outer membrane	0.03123195537370928	0.03123195537370928	+1	UFL1,ACSL3
GO:0031968	organelle outer membrane	0.03123195537370928	0.03123195537370928	+1	UFL1,ACSL3
GO:0036464	cytoplasmic ribonucleoprotein granule	0.03123195537370928	0.03123195537370928	+1	POLI,PCBP1
GO:0098588	bounding membrane of organelle	0.03271557187994328	0.03271557187994328	+1	UFL1,ARHGAP10,SEC63,ACSL3,PROS1
GO:0030054	cell junction	0.0335827120491323	0.0335827120491323	+1	YWHAE,PTPN12,NPTN,PCBP1,AP3S1
GO:0035770	ribonucleoprotein granule	0.0335827120491323	0.0335827120491323	+1	POLI,PCBP1
GO:0005751	mitochondrial respiratory chain complex IV	0.037045256859418396	0.037045256859418396	+1	COX8A
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	0.03812179833054817	0.03812179833054817	+1	CSTF2T
GO:0031984	organelle subcompartment	0.03830896308927389	0.03830896308927389	+1	UFL1,SEC63,ACSL3,PROS1
GO:0030867	rough endoplasmic reticulum membrane	0.039665137463771934	0.039665137463771934	+1	SEC63
GO:0045277	respiratory chain complex IV	0.039665137463771934	0.039665137463771934	+1	COX8A
GO:0042995	cell projection	0.04043783087358107	0.04043783087358107	+1	UFL1,PTPN12,SPATA6,S100A6,AP3S1
GO:0014069	postsynaptic density	0.040587006351998446	0.040587006351998446	+1	NPTN,PCBP1
GO:0005815	microtubule organizing center	0.040587006351998446	0.040587006351998446	+1	CNTROB,PARP3,CCDC124
GO:0005849	mRNA cleavage factor complex	0.04201826714855254	0.04201826714855254	+1	CSTF2T
GO:0032279	asymmetric synapse	0.043412656543621315	0.043412656543621315	+1	NPTN,PCBP1
GO:0002102	podosome	0.04380678363206312	0.04380678363206312	+1	PTPN12
GO:0031410	cytoplasmic vesicle	0.044971933838764314	0.044971933838764314	+1	YWHAE,AGFG1,ARHGAP10,AP3S1,PROS1
GO:0099572	postsynaptic specialization	0.044971933838764314	0.044971933838764314	+1	NPTN,PCBP1
GO:0097708	intracellular vesicle	0.044971933838764314	0.044971933838764314	+1	YWHAE,AGFG1,ARHGAP10,AP3S1,PROS1
GO:0098984	neuron to neuron synapse	0.048528560172544005	0.048528560172544005	+1	NPTN,PCBP1
KEGG:00000	KEGG root term	4.1331556198639786e-9	4.1331556198639786e-9	+1	CMPK1,YWHAE,TAF13,NXT2,UGP2,SNRNP27,COX17,PARP3,CMAS,POLI,NDUFS2,CNOT10,NUDT19,COX8A,ARHGAP10,SEC63,NDUFA1,CSTF2T,PCBP1,DUT,AP3S1,ACSL3,PROS1
KEGG:04714	Thermogenesis	0.000007535091400436403	0.000007535091400436403	+1	COX17,NDUFS2,COX8A,NDUFA1,ACSL3
KEGG:01100	Metabolic pathways	0.000007535091400436403	0.000007535091400436403	+1	CMPK1,UGP2,COX17,CMAS,NDUFS2,COX8A,NDUFA1,DUT,ACSL3
KEGG:00190	Oxidative phosphorylation	0.00002331459691083345	0.00002331459691083345	+1	COX17,NDUFS2,COX8A,NDUFA1
KEGG:05014	Amyotrophic lateral sclerosis	0.0009312503653661395	0.0009312503653661395	+1	NXT2,NDUFS2,COX8A,NDUFA1
KEGG:04932	Non-alcoholic fatty liver disease	0.0012252235248901167	0.0012252235248901167	+1	NDUFS2,COX8A,NDUFA1
KEGG:01250	Biosynthesis of nucleotide sugars	0.0019626734988600824	0.0019626734988600824	+1	UGP2,CMAS
KEGG:04216	Ferroptosis	0.0019626734988600824	0.0019626734988600824	+1	PCBP1,ACSL3
KEGG:05415	Diabetic cardiomyopathy	0.0019626734988600824	0.0019626734988600824	+1	NDUFS2,COX8A,NDUFA1
KEGG:05208	Chemical carcinogenesis - reactive oxygen species	0.0021224020359540147	0.0021224020359540147	+1	NDUFS2,COX8A,NDUFA1
KEGG:00520	Amino sugar and nucleotide sugar metabolism	0.002295621811657225	0.002295621811657225	+1	UGP2,CMAS
KEGG:00240	Pyrimidine metabolism	0.002741741746709681	0.002741741746709681	+1	CMPK1,DUT
KEGG:05012	Parkinson disease	0.002741741746709681	0.002741741746709681	+1	NDUFS2,COX8A,NDUFA1
KEGG:05020	Prion disease	0.002741741746709681	0.002741741746709681	+1	NDUFS2,COX8A,NDUFA1
KEGG:05016	Huntington disease	0.003598647731522254	0.003598647731522254	+1	NDUFS2,COX8A,NDUFA1
KEGG:00983	Drug metabolism - other enzymes	0.004085497700860103	0.004085497700860103	+1	CMPK1,DUT
KEGG:01232	Nucleotide metabolism	0.004100718718686822	0.004100718718686822	+1	CMPK1,DUT
KEGG:04146	Peroxisome	0.004100718718686822	0.004100718718686822	+1	NUDT19,ACSL3
KEGG:03015	mRNA surveillance pathway	0.005057471803517965	0.005057471803517965	+1	NXT2,CSTF2T
KEGG:05010	Alzheimer disease	0.005137516016416882	0.005137516016416882	+1	NDUFS2,COX8A,NDUFA1
KEGG:05022	Pathways of neurodegeneration - multiple diseases	0.008993993125495118	0.008993993125495118	+1	NDUFS2,COX8A,NDUFA1
KEGG:04723	Retrograde endocannabinoid signaling	0.010205495786243192	0.010205495786243192	+1	NDUFS2,NDUFA1
KEGG:01240	Biosynthesis of cofactors	0.01041403694104264	0.01041403694104264	+1	CMPK1,UGP2
KEGG:03040	Spliceosome	0.012810365432238202	0.012810365432238202	+1	SNRNP27,PCBP1
KEGG:00061	Fatty acid biosynthesis	0.025390755407476213	0.025390755407476213	+1	ACSL3
KEGG:03060	Protein export	0.04161565391255273	0.04161565391255273	+1	SEC63
KEGG:00052	Galactose metabolism	0.04161565391255273	0.04161565391255273	+1	UGP2
KEGG:00500	Starch and sucrose metabolism	0.04353518806952233	0.04353518806952233	+1	UGP2
KEGG:00040	Pentose and glucuronate interconversions	0.04353518806952233	0.04353518806952233	+1	UGP2
KEGG:03410	Base excision repair	0.04810276510143305	0.04810276510143305	+1	PARP3
KEGG:03022	Basal transcription factors	0.04810276510143305	0.04810276510143305	+1	TAF13
KEGG:00071	Fatty acid degradation	0.04810276510143305	0.04810276510143305	+1	ACSL3
